,Inicio_Semana,Total de Chuvas(mm),Média diária de chuvas(mm),categoria,ponto_codigo,Categoria_Indexada
302,2016-01-17,48.8,6.971428462437221,Própria,Farol da Barra - SSA FB 200,0.0
303,2014-05-04,18.4,2.6285713740757535,Imprópria,Farol da Barra - SSA FB 200,1.0
304,2015-05-24,37.0,5.285714285714286,Imprópria,Farol da Barra - SSA FB 200,1.0
305,2015-06-21,137.4,19.628570556640625,Própria,Farol da Barra - SSA FB 200,0.0
306,2015-07-26,13.8,1.971428598676409,Própria,Farol da Barra - SSA FB 200,0.0
307,2014-11-23,3.0,0.42857142857142855,Imprópria,Farol da Barra - SSA FB 200,1.0
308,2015-01-04,42.6,6.085714067731585,Própria,Farol da Barra - SSA FB 200,0.0
309,2015-09-13,14.6,2.085714340209961,Imprópria,Farol da Barra - SSA FB 200,1.0
310,2014-03-23,0.2,0.028571428997176036,Imprópria,Farol da Barra - SSA FB 200,1.0
311,2015-04-26,72.2,10.314285278320312,Imprópria,Farol da Barra - SSA FB 200,1.0
312,2013-05-05,16.8,2.3999998910086497,Imprópria,Farol da Barra - SSA FB 200,1.0
313,2013-04-07,0.0,0.0,Própria,Farol da Barra - SSA FB 200,0.0
314,2015-05-31,63.8,9.114285605294365,Própria,Farol da Barra - SSA FB 200,0.0
315,2016-04-24,2.6,0.3714285578046526,Imprópria,Farol da Barra - SSA FB 200,1.0
316,2015-02-15,46.0,6.571428571428571,Própria,Farol da Barra - SSA FB 200,0.0
317,2016-06-26,51.4,7.342857360839844,Própria,Farol da Barra - SSA FB 200,0.0
318,2015-09-27,1.6,0.22857143197740828,Imprópria,Farol da Barra - SSA FB 200,1.0
319,2015-10-04,10.0,1.4285714285714286,Própria,Farol da Barra - SSA FB 200,0.0
320,2015-03-08,6.0,0.8571428571428571,Própria,Farol da Barra - SSA FB 200,0.0
321,2016-03-06,6.6,0.9428571292332241,Própria,Farol da Barra - SSA FB 200,0.0
322,2012-10-28,3.6,0.5142857006617955,Própria,Farol da Barra - SSA FB 200,0.0
323,2016-01-31,11.4,1.6285713740757533,Própria,Farol da Barra - SSA FB 200,0.0
324,2015-12-13,11.2,1.5999999727521623,Própria,Farol da Barra - SSA FB 200,0.0
325,2014-02-09,25.4,3.6285713740757535,Própria,Farol da Barra - SSA FB 200,0.0
326,2015-11-29,0.0,0.0,Própria,Farol da Barra - SSA FB 200,0.0
327,2015-07-19,57.0,8.142857142857142,Própria,Farol da Barra - SSA FB 200,0.0
328,2016-03-13,2.0,0.2857142857142857,Própria,Farol da Barra - SSA FB 200,0.0
329,2013-12-29,0.0,0.0,Indisponível,Farol da Barra - SSA FB 200,2.0
330,2013-06-02,100.0,14.285714285714286,Indisponível,Farol da Barra - SSA FB 200,2.0
331,2016-06-12,80.0,11.428571428571429,Própria,Farol da Barra - SSA FB 200,0.0
332,2014-09-07,18.4,2.6285713740757535,Própria,Farol da Barra - SSA FB 200,0.0
333,2016-11-13,5.6,0.7999999863760812,Própria,Farol da Barra - SSA FB 200,0.0
334,2016-02-14,33.2,4.742857251848493,Própria,Farol da Barra - SSA FB 200,0.0
335,2016-05-29,11.6,1.6571429116385323,Própria,Farol da Barra - SSA FB 200,0.0
336,2013-11-17,8.0,1.1428571428571428,Própria,Farol da Barra - SSA FB 200,0.0
337,2013-10-20,4.2,0.5999999727521624,Própria,Farol da Barra - SSA FB 200,0.0
338,2015-02-22,44.2,6.314285823277065,Própria,Farol da Barra - SSA FB 200,0.0
339,2016-11-20,24.8,3.5428570338657925,Própria,Farol da Barra - SSA FB 200,0.0
340,2015-06-14,26.0,3.7142857142857144,Própria,Farol da Barra - SSA FB 200,0.0
341,2014-06-01,4.6,0.6571428435189384,Imprópria,Farol da Barra - SSA FB 200,1.0
342,2016-01-10,21.0,3.0,Própria,Farol da Barra - SSA FB 200,0.0
343,2015-01-18,4.8,0.6857143129621234,Própria,Farol da Barra - SSA FB 200,0.0
344,2015-07-05,77.0,11.0,Imprópria,Farol da Barra - SSA FB 200,1.0
345,2016-05-22,76.6,10.942856924874443,Imprópria,Farol da Barra - SSA FB 200,1.0
346,2013-03-10,7.8,1.1142857415335519,Própria,Farol da Barra - SSA FB 200,0.0
347,2015-03-29,0.4,0.05714285799435207,Própria,Farol da Barra - SSA FB 200,0.0
348,2013-11-10,20.0,2.857142857142857,Própria,Farol da Barra - SSA FB 200,0.0
349,2014-06-08,60.8,8.685714176722936,Própria,Farol da Barra - SSA FB 200,0.0
350,2015-02-08,2.2,0.31428572109767366,Própria,Farol da Barra - SSA FB 200,0.0
351,2015-04-05,183.0,26.142857142857142,Própria,Farol da Barra - SSA FB 200,0.0
352,2016-04-10,7.4,1.057142870766776,Própria,Farol da Barra - SSA FB 200,0.0
353,2014-08-31,4.2,0.5999999727521624,Própria,Farol da Barra - SSA FB 200,0.0
354,2015-08-23,15.0,2.142857142857143,Própria,Farol da Barra - SSA FB 200,0.0
355,2015-11-01,0.4,0.05714285799435207,Própria,Farol da Barra - SSA FB 200,0.0
356,2013-04-21,98.4,14.057143075125557,Própria,Farol da Barra - SSA FB 200,0.0
357,2016-09-04,13.4,1.914285659790039,Imprópria,Farol da Barra - SSA FB 200,1.0
358,2016-08-28,31.2,4.4571429661342075,Própria,Farol da Barra - SSA FB 200,0.0
359,2016-09-11,28.0,4.0,Imprópria,Farol da Barra - SSA FB 200,1.0
360,2014-02-02,43.6,6.228571210588727,Imprópria,Farol da Barra - SSA FB 200,1.0
361,2014-06-29,24.4,3.4857142312186107,Imprópria,Farol da Barra - SSA FB 200,1.0
362,2015-05-17,111.6,15.942856924874443,Imprópria,Farol da Barra - SSA FB 200,1.0
363,2019-09-22,34.8,4.971428462437221,Imprópria,Farol da Barra - SSA FB 200,1.0
364,2020-11-29,8.4,1.1999999455043249,Própria,Farol da Barra - SSA FB 200,0.0
